origin_id_pg,destination_id,destination_name,rank_diff,cost_diff,length_diff
260,10,Elkford,0,0.16,422.25
261,1,Terrace,0,0.00,-17.90
261,2,Vancouver,0,0.00,-130.04
261,3,Mackenzie,0,0.00,-98.36
261,4,Prince George,0,0.00,187.00
261,5,Quesnel,0,0.00,22.60
261,6,Williams Lake,0,0.00,-95.80
261,7,McMahon Gas Plant,0,0.00,65.29
261,8,Kamloops,0,0.00,-120.51
261,9,Castlegar,0,-1.60,-53836.76
261,10,Elkford,0,0.01,-72.42
262,1,Terrace,0,0.00,-17.90
262,2,Vancouver,0,0.00,-130.04
262,3,Mackenzie,0,0.00,-98.36
262,4,Prince George,0,0.00,187.00
262,5,Quesnel,0,0.00,22.60
262,6,Williams Lake,0,0.00,-95.80
262,7,McMahon Gas Plant,0,0.00,65.29
262,8,Kamloops,0,0.00,-120.51
262,9,Castlegar,0,-1.60,-53836.76
262,10,Elkford,0,0.01,-72.42
263,1,Terrace,0,0.00,-17.90
263,2,Vancouver,0,0.00,-130.04
263,3,Mackenzie,0,0.00,-98.36
263,4,Prince George,0,0.00,187.00
263,5,Quesnel,0,0.00,22.60
263,6,Williams Lake,0,0.00,-95.80
263,7,McMahon Gas Plant,0,0.00,65.29
263,8,Kamloops,0,0.00,-120.51
263,9,Castlegar,0,-1.60,-53836.76
263,10,Elkford,0,0.01,-72.42
264,1,Terrace,0,-0.04,-137.86
264,2,Vancouver,0,-0.04,-250.00
264,3,Mackenzie,0,-0.04,-218.32
264,4,Prince George,0,-0.03,67.04
264,5,Quesnel,0,-0.04,-97.36
264,6,Williams Lake,0,-0.03,-215.75
264,7,McMahon Gas Plant,0,-0.03,-54.67
264,8,Kamloops,0,-0.03,-240.47
264,9,Castlegar,0,-1.64,-53956.72
264,10,Elkford,0,-0.03,-192.38
265,1,Terrace,0,0.00,-16.75
265,2,Vancouver,0,0.01,-132.70
265,3,Mackenzie,0,0.00,-101.02
265,4,Prince George,0,0.00,184.34
265,5,Quesnel,0,0.00,19.95
265,6,Williams Lake,0,0.00,-98.45
265,7,McMahon Gas Plant,0,0.00,62.63
265,8,Kamloops,0,0.00,-123.17
265,9,Castlegar,0,-1.60,-53839.41
265,10,Elkford,0,0.00,-75.07
266,1,Terrace,0,0.00,-17.90
266,2,Vancouver,0,0.00,-130.04
266,3,Mackenzie,0,0.00,-98.36
266,4,Prince George,0,0.00,187.00
266,5,Quesnel,0,0.00,22.60
266,6,Williams Lake,0,0.00,-95.80
266,7,McMahon Gas Plant,0,0.00,65.29
266,8,Kamloops,0,0.00,-120.51
266,9,Castlegar,0,-1.60,-53836.76
266,10,Elkford,0,0.01,-72.42
267,1,Terrace,0,0.00,-17.90
267,2,Vancouver,0,0.00,-130.04
267,3,Mackenzie,0,0.00,-98.36
267,4,Prince George,0,0.00,187.00
267,5,Quesnel,0,0.00,22.60
267,6,Williams Lake,0,0.00,-95.80
267,7,McMahon Gas Plant,0,0.00,65.29
267,8,Kamloops,0,0.00,-120.51
267,9,Castlegar,0,-1.60,-53836.76
267,10,Elkford,0,0.01,-72.42
268,1,Terrace,0,0.00,-17.90
268,2,Vancouver,0,0.00,-130.04
268,3,Mackenzie,0,0.00,-98.36
268,4,Prince George,0,0.00,187.00
268,5,Quesnel,0,0.00,22.60
268,6,Williams Lake,0,0.00,-95.80
268,7,McMahon Gas Plant,0,0.00,65.29
268,8,Kamloops,0,0.00,-120.51
268,9,Castlegar,0,-1.60,-53836.76
268,10,Elkford,0,0.01,-72.42
269,1,Terrace,0,0.43,1357.29
269,2,Vancouver,0,-0.27,-1020.14
269,3,Mackenzie,0,-0.28,-988.46
269,4,Prince George,0,-0.28,-703.10
269,5,Quesnel,0,-0.27,-867.50
269,6,Williams Lake,0,-0.28,-985.90
269,7,McMahon Gas Plant,0,-0.28,-824.81
269,8,Kamloops,0,-0.28,-1010.61
269,9,Castlegar,0,-1.88,-54726.86
269,10,Elkford,0,-0.27,-962.52
270,1,Terrace,0,0.00,-19.62
270,2,Vancouver,0,0.00,-131.76
270,3,Mackenzie,0,0.00,-100.08
270,4,Prince George,0,0.00,185.28
270,5,Quesnel,0,0.00,20.88
270,6,Williams Lake,0,0.00,-97.51
270,7,McMahon Gas Plant,0,0.00,63.57
270,8,Kamloops,0,0.00,-122.23
270,9,Castlegar,0,-1.60,-53838.47
270,10,Elkford,0,0.01,-74.13
271,1,Terrace,0,0.00,-16.75
271,2,Vancouver,0,0.01,-132.70
271,3,Mackenzie,0,0.00,-101.02
271,4,Prince George,0,0.00,184.34
271,5,Quesnel,0,0.00,19.95
271,6,Williams Lake,0,0.00,-98.45
271,7,McMahon Gas Plant,0,0.00,62.63
271,8,Kamloops,0,0.00,-123.17
271,9,Castlegar,0,-1.60,-53839.41
271,10,Elkford,0,0.00,-75.07
272,1,Terrace,0,0.00,-16.75
272,2,Vancouver,0,0.01,-132.70
272,3,Mackenzie,0,0.00,-101.02
272,4,Prince George,0,0.00,184.34
272,5,Quesnel,0,0.00,19.95
272,6,Williams Lake,0,0.00,-98.45
272,7,McMahon Gas Plant,0,0.00,62.63
272,8,Kamloops,0,0.00,-123.17
272,9,Castlegar,0,-1.60,-53839.41
272,10,Elkford,0,0.00,-75.07
273,1,Terrace,0,0.00,-16.75
273,2,Vancouver,0,0.01,-132.70
273,3,Mackenzie,0,0.00,-101.02
273,4,Prince George,0,0.00,184.34
273,5,Quesnel,0,0.00,19.95
273,6,Williams Lake,0,0.00,-98.45
273,7,McMahon Gas Plant,0,0.00,62.63
273,8,Kamloops,0,0.00,-123.17
273,9,Castlegar,0,-1.60,-53839.41
273,10,Elkford,0,0.00,-75.07
274,1,Terrace,0,-0.21,-675.31
274,2,Vancouver,0,-0.20,-792.43
274,3,Mackenzie,0,-0.21,-760.75
274,4,Prince George,0,-0.21,-475.40
274,5,Quesnel,0,-0.20,-639.80
274,6,Williams Lake,0,-0.21,-758.18
274,7,McMahon Gas Plant,0,-0.21,-597.10
274,8,Kamloops,0,-0.21,-782.90
274,9,Castlegar,0,-1.81,-54499.14
274,10,Elkford,0,-0.21,-734.80
275,1,Terrace,0,-0.26,-853.42
275,2,Vancouver,0,-0.26,-970.53
275,3,Mackenzie,0,-0.27,-938.85
275,4,Prince George,0,-0.26,-653.51
275,5,Quesnel,0,-0.26,-817.90
275,6,Williams Lake,0,-0.26,-936.29
275,7,McMahon Gas Plant,0,-0.26,-775.21
275,8,Kamloops,0,-0.26,-961.00
275,9,Castlegar,0,-1.87,-54677.25
275,10,Elkford,0,-0.26,-912.91
276,1,Terrace,0,-0.27,-885.98
276,2,Vancouver,0,-0.27,-1003.10
276,3,Mackenzie,0,-0.28,-971.42
276,4,Prince George,0,-0.27,-686.07
276,5,Quesnel,0,-0.27,-850.46
276,6,Williams Lake,0,-0.27,-968.85
276,7,McMahon Gas Plant,0,-0.27,-807.77
276,8,Kamloops,0,-0.27,-993.57
276,9,Castlegar,0,-1.88,-54709.81
276,10,Elkford,0,-0.27,-945.47
277,1,Terrace,0,0.01,-1.69
277,2,Vancouver,0,0.00,-118.80
277,3,Mackenzie,0,0.00,-87.12
277,4,Prince George,0,0.01,198.23
277,5,Quesnel,0,0.00,33.84
277,6,Williams Lake,0,0.01,-84.55
277,7,McMahon Gas Plant,0,0.00,76.53
277,8,Kamloops,0,0.01,-109.27
277,9,Castlegar,0,-1.60,-53825.52
277,10,Elkford,0,0.00,-61.18
278,1,Terrace,0,0.25,789.31
278,2,Vancouver,0,0.25,672.19
278,3,Mackenzie,0,0.25,703.87
278,4,Prince George,0,0.25,989.23
278,5,Quesnel,0,0.24,824.83
278,6,Williams Lake,0,0.25,706.44
278,7,McMahon Gas Plant,0,0.24,867.52
278,8,Kamloops,0,0.25,681.73
278,9,Castlegar,0,-1.35,-53034.53
278,10,Elkford,0,0.24,729.82
279,1,Terrace,0,-0.07,-244.40
279,2,Vancouver,0,-0.07,-361.51
279,3,Mackenzie,0,-0.07,-329.83
279,4,Prince George,0,-0.07,-44.47
279,5,Quesnel,0,-0.08,-208.87
279,6,Williams Lake,0,-0.07,-327.27
279,7,McMahon Gas Plant,0,-0.08,-166.18
279,8,Kamloops,0,-0.07,-351.98
279,9,Castlegar,0,-1.67,-54068.23
279,10,Elkford,0,-0.08,-303.89
280,1,Terrace,0,-0.30,-977.28
280,2,Vancouver,0,-0.30,-1094.40
280,3,Mackenzie,0,-0.31,-1062.72
280,4,Prince George,0,-0.30,-777.37
280,5,Quesnel,0,-0.30,-941.77
280,6,Williams Lake,0,-0.30,-1060.15
280,7,McMahon Gas Plant,0,-0.30,-899.07
280,8,Kamloops,0,-0.30,-1084.87
280,9,Castlegar,0,-1.91,-54801.12
280,10,Elkford,0,-0.30,-1036.77
281,1,Terrace,0,-0.31,-1002.86
281,2,Vancouver,0,-0.30,-1119.97
281,3,Mackenzie,0,-0.31,-1088.29
281,4,Prince George,0,-0.31,-802.94
281,5,Quesnel,0,-0.31,-967.34
281,6,Williams Lake,0,-0.31,-1085.72
281,7,McMahon Gas Plant,0,-0.31,-924.64
281,8,Kamloops,0,-0.31,-1110.44
281,9,Castlegar,0,-1.91,-54826.69
281,10,Elkford,0,-0.31,-1062.34
282,1,Terrace,0,-0.30,-977.28
282,2,Vancouver,0,-0.30,-1094.40
282,3,Mackenzie,0,-0.31,-1062.72
282,4,Prince George,0,-0.30,-777.37
282,5,Quesnel,0,-0.30,-941.77
282,6,Williams Lake,0,-0.30,-1060.15
282,7,McMahon Gas Plant,0,-0.30,-899.07
282,8,Kamloops,0,-0.30,-1084.87
282,9,Castlegar,0,-1.91,-54801.12
282,10,Elkford,0,-0.30,-1036.77
283,1,Terrace,0,0.03,93.67
283,2,Vancouver,0,0.03,-23.45
283,3,Mackenzie,0,0.03,8.23
283,4,Prince George,0,0.03,293.59
283,5,Quesnel,0,0.03,129.19
283,6,Williams Lake,0,0.03,10.80
283,7,McMahon Gas Plant,0,0.03,171.88
283,8,Kamloops,0,0.03,-13.92
283,9,Castlegar,0,-1.57,-53730.17
283,10,Elkford,0,0.03,34.18
284,1,Terrace,0,0.08,226.96
284,2,Vancouver,0,0.07,109.85
284,3,Mackenzie,0,0.07,141.53
284,4,Prince George,0,0.08,426.88
284,5,Quesnel,0,0.07,262.49
284,6,Williams Lake,0,0.08,144.09
284,7,McMahon Gas Plant,0,0.07,305.18
284,8,Kamloops,0,0.08,119.38
284,9,Castlegar,0,-1.53,-53596.87
284,10,Elkford,0,0.07,167.47
285,1,Terrace,0,-0.05,-151.39
285,2,Vancouver,0,-0.04,-268.51
285,3,Mackenzie,0,-0.04,-236.83
285,4,Prince George,0,-0.05,48.52
285,5,Quesnel,0,-0.04,-115.87
285,6,Williams Lake,0,-0.05,-234.26
285,7,McMahon Gas Plant,0,-0.05,-73.18
285,8,Kamloops,0,-0.05,-258.98
285,9,Castlegar,0,-1.64,-53975.22
285,10,Elkford,0,-0.05,-210.88
286,1,Terrace,0,0.10,306.39
286,2,Vancouver,0,0.10,189.28
286,3,Mackenzie,0,0.10,220.96
286,4,Prince George,0,0.10,506.31
286,5,Quesnel,0,0.09,341.92
286,6,Williams Lake,0,0.10,223.52
286,7,McMahon Gas Plant,0,0.09,384.60
286,8,Kamloops,0,0.10,198.81
286,9,Castlegar,0,-1.50,-53517.44
286,10,Elkford,0,0.09,246.90
287,1,Terrace,0,0.05,146.74
287,2,Vancouver,0,0.05,29.63
287,3,Mackenzie,0,0.05,61.31
287,4,Prince George,0,0.05,346.66
287,5,Quesnel,0,0.05,182.27
287,6,Williams Lake,0,0.05,63.87
287,7,McMahon Gas Plant,0,0.04,224.95
287,8,Kamloops,0,0.05,39.16
287,9,Castlegar,0,-1.55,-53677.09
287,10,Elkford,0,0.04,87.25
288,1,Terrace,0,0.28,877.18
288,2,Vancouver,0,0.27,760.06
288,3,Mackenzie,0,0.27,791.74
288,4,Prince George,0,0.28,1077.10
288,5,Quesnel,0,0.27,912.71
288,6,Williams Lake,0,0.28,794.31
288,7,McMahon Gas Plant,0,0.27,955.39
288,8,Kamloops,0,0.28,769.60
288,9,Castlegar,0,-1.33,-52946.65
288,10,Elkford,0,0.27,817.69
289,1,Terrace,0,0.27,867.28
289,2,Vancouver,0,0.27,750.17
289,3,Mackenzie,0,0.27,781.85
289,4,Prince George,0,0.27,1067.21
289,5,Quesnel,0,0.27,902.81
289,6,Williams Lake,0,0.27,784.42
289,7,McMahon Gas Plant,0,0.27,945.50
289,8,Kamloops,0,0.27,759.71
289,9,Castlegar,0,-1.33,-52956.55
289,10,Elkford,0,0.27,807.79
290,1,Terrace,0,0.27,859.46
290,2,Vancouver,0,0.27,742.34
290,3,Mackenzie,0,0.27,774.02
290,4,Prince George,0,0.27,1059.38
290,5,Quesnel,0,0.27,894.99
290,6,Williams Lake,0,0.27,776.59
290,7,McMahon Gas Plant,0,0.26,937.67
290,8,Kamloops,0,0.27,751.88
290,9,Castlegar,0,-1.33,-52964.37
290,10,Elkford,0,0.26,799.97
291,1,Terrace,0,0.13,410.02
291,2,Vancouver,0,0.13,292.91
291,3,Mackenzie,0,0.13,324.59
291,4,Prince George,0,0.13,609.94
291,5,Quesnel,0,0.13,445.55
291,6,Williams Lake,0,0.13,327.15
291,7,McMahon Gas Plant,0,0.12,488.23
291,8,Kamloops,0,0.13,302.44
291,9,Castlegar,0,-1.47,-53413.81
291,10,Elkford,0,0.12,350.53
292,1,Terrace,0,0.05,133.99
292,2,Vancouver,0,0.04,16.87
292,3,Mackenzie,0,0.04,48.55
292,4,Prince George,0,0.05,333.91
292,5,Quesnel,0,0.04,169.52
292,6,Williams Lake,0,0.05,51.12
292,7,McMahon Gas Plant,0,0.04,212.20
292,8,Kamloops,0,0.05,26.40
292,9,Castlegar,0,-1.56,-53689.84
292,10,Elkford,0,0.04,74.50
293,1,Terrace,0,-0.06,-208.54
293,2,Vancouver,0,-0.06,-325.66
293,3,Mackenzie,0,-0.07,-293.98
293,4,Prince George,0,-0.06,-8.62
293,5,Quesnel,0,-0.06,-173.01
293,6,Williams Lake,0,-0.06,-291.40
293,7,McMahon Gas Plant,0,-0.06,-130.33
293,8,Kamloops,0,-0.06,-316.12
293,9,Castlegar,0,-1.67,-54032.37
293,10,Elkford,0,-0.06,-268.03
294,1,Terrace,0,0.05,152.10
294,2,Vancouver,0,0.05,34.99
294,3,Mackenzie,0,0.05,66.67
294,4,Prince George,0,0.05,352.01
294,5,Quesnel,0,0.04,187.62
294,6,Williams Lake,0,0.05,69.23
294,7,McMahon Gas Plant,0,0.05,230.31
294,8,Kamloops,0,0.05,44.52
294,9,Castlegar,0,-1.56,-53671.73
294,10,Elkford,0,0.05,92.61
295,1,Terrace,0,-0.10,-330.49
295,2,Vancouver,0,-0.10,-447.61
295,3,Mackenzie,0,-0.10,-415.93
295,4,Prince George,0,-0.10,-130.58
295,5,Quesnel,0,-0.11,-294.97
295,6,Williams Lake,0,-0.10,-413.36
295,7,McMahon Gas Plant,0,-0.10,-252.28
295,8,Kamloops,0,-0.10,-438.08
295,9,Castlegar,0,-1.71,-54154.32
295,10,Elkford,0,-0.10,-389.98
296,1,Terrace,0,0.00,-1.56
296,2,Vancouver,0,0.00,-118.67
296,3,Mackenzie,0,0.00,-86.99
296,4,Prince George,0,0.00,198.37
296,5,Quesnel,0,0.00,33.97
296,6,Williams Lake,0,0.00,-84.42
296,7,McMahon Gas Plant,0,0.00,76.66
296,8,Kamloops,0,0.00,-109.13
296,9,Castlegar,0,-1.60,-53825.39
296,10,Elkford,0,0.01,-61.04
297,1,Terrace,0,-0.04,-162.25
297,2,Vancouver,0,-0.05,-279.36
297,3,Mackenzie,0,-0.05,-247.68
297,4,Prince George,0,-0.04,37.68
297,5,Quesnel,0,-0.05,-126.72
297,6,Williams Lake,0,-0.04,-245.11
297,7,McMahon Gas Plant,0,-0.05,-84.03
297,8,Kamloops,0,-0.04,-269.83
297,9,Castlegar,0,-1.65,-53986.08
297,10,Elkford,0,-0.05,-221.73
298,1,Terrace,0,-0.15,-505.41
298,2,Vancouver,0,-0.16,-622.52
298,3,Mackenzie,0,-0.16,-590.84
298,4,Prince George,0,-0.16,-305.49
298,5,Quesnel,0,-0.16,-469.89
298,6,Williams Lake,0,-0.15,-588.27
298,7,McMahon Gas Plant,0,-0.15,-427.19
298,8,Kamloops,0,-0.15,-612.99
298,9,Castlegar,0,-1.76,-54329.24
298,10,Elkford,0,-0.15,-564.89
299,1,Terrace,0,0.13,403.81
299,2,Vancouver,0,0.13,286.69
299,3,Mackenzie,0,0.13,318.37
299,4,Prince George,0,0.13,603.73
299,5,Quesnel,0,0.12,439.33
299,6,Williams Lake,0,0.13,320.94
299,7,McMahon Gas Plant,0,0.12,482.02
299,8,Kamloops,0,0.13,296.23
299,9,Castlegar,0,-1.47,-53420.02
299,10,Elkford,0,0.12,344.32
300,1,Terrace,0,0.02,54.65
300,2,Vancouver,0,0.01,-62.47
300,3,Mackenzie,0,0.02,-30.79
300,4,Prince George,0,0.02,254.56
300,5,Quesnel,0,0.01,90.16
300,6,Williams Lake,0,0.02,-28.22
300,7,McMahon Gas Plant,0,0.02,132.86
300,8,Kamloops,0,0.02,-52.94
300,9,Castlegar,0,-1.59,-53769.18
300,10,Elkford,0,0.02,-4.84
301,1,Terrace,0,0.04,110.14
301,2,Vancouver,0,0.03,-6.97
301,3,Mackenzie,0,0.04,24.71
301,4,Prince George,0,0.04,310.06
301,5,Quesnel,0,0.03,145.67
301,6,Williams Lake,0,0.04,27.27
301,7,McMahon Gas Plant,0,0.03,188.35
301,8,Kamloops,0,0.04,2.57
301,9,Castlegar,0,-1.57,-53713.69
301,10,Elkford,0,0.04,50.65
302,1,Terrace,0,0.02,46.59
302,2,Vancouver,0,0.02,-70.53
302,3,Mackenzie,0,0.02,-38.85
302,4,Prince George,0,0.02,246.51
302,5,Quesnel,0,0.01,82.11
302,6,Williams Lake,0,0.02,-36.28
302,7,McMahon Gas Plant,0,0.01,124.80
302,8,Kamloops,0,0.02,-60.99
302,9,Castlegar,0,-1.59,-53777.24
302,10,Elkford,0,0.02,-12.90
303,1,Terrace,0,0.00,-15.89
303,2,Vancouver,0,0.00,-133.00
303,3,Mackenzie,0,0.00,-101.32
303,4,Prince George,0,0.00,184.04
303,5,Quesnel,0,-0.01,19.64
303,6,Williams Lake,0,0.00,-98.75
303,7,McMahon Gas Plant,0,-0.01,62.33
303,8,Kamloops,0,0.00,-123.46
303,9,Castlegar,0,-1.61,-53839.72
303,10,Elkford,0,0.00,-75.38
304,1,Terrace,0,-0.19,-619.31
304,2,Vancouver,0,-0.19,-736.43
304,3,Mackenzie,0,-0.19,-704.75
304,4,Prince George,0,-0.19,-419.39
304,5,Quesnel,0,-0.19,-583.79
304,6,Williams Lake,0,-0.19,-702.18
304,7,McMahon Gas Plant,0,-0.20,-541.10
304,8,Kamloops,0,-0.19,-726.89
304,9,Castlegar,0,-1.79,-54443.15
304,10,Elkford,0,-0.19,-678.80
305,1,Terrace,0,-0.09,-300.05
305,2,Vancouver,0,-0.09,-417.17
305,3,Mackenzie,0,-0.09,-385.49
305,4,Prince George,0,-0.09,-100.14
305,5,Quesnel,0,-0.10,-264.53
305,6,Williams Lake,0,-0.09,-382.92
305,7,McMahon Gas Plant,0,-0.09,-221.84
305,8,Kamloops,0,-0.09,-407.64
305,9,Castlegar,0,-1.70,-54123.88
305,10,Elkford,0,-0.09,-359.54
306,1,Terrace,0,0.00,-4.85
306,2,Vancouver,0,0.01,-121.97
306,3,Mackenzie,0,0.00,-90.29
306,4,Prince George,0,0.00,195.07
306,5,Quesnel,0,0.00,30.68
306,6,Williams Lake,0,0.00,-87.71
306,7,McMahon Gas Plant,0,0.00,73.36
306,8,Kamloops,0,0.00,-112.43
306,9,Castlegar,0,-1.61,-53828.68
306,10,Elkford,0,0.00,-64.34
307,1,Terrace,0,0.00,-6.82
307,2,Vancouver,0,0.01,-123.93
307,3,Mackenzie,0,0.00,-92.25
307,4,Prince George,0,0.00,193.10
307,5,Quesnel,0,0.00,28.71
307,6,Williams Lake,0,0.00,-89.69
307,7,McMahon Gas Plant,0,0.00,71.39
307,8,Kamloops,0,0.00,-114.40
307,9,Castlegar,0,-1.60,-53830.65
307,10,Elkford,0,0.00,-66.31
308,1,Terrace,0,0.05,162.45
308,2,Vancouver,0,0.05,45.34
308,3,Mackenzie,0,0.05,77.02
308,4,Prince George,0,0.05,362.38
308,5,Quesnel,0,0.05,197.98
308,6,Williams Lake,0,0.05,79.59
308,7,McMahon Gas Plant,0,0.05,240.67
308,8,Kamloops,0,0.05,54.88
308,9,Castlegar,0,-1.55,-53661.38
308,10,Elkford,0,0.06,102.96
309,1,Terrace,0,0.00,-1.56
309,2,Vancouver,0,0.00,-118.67
309,3,Mackenzie,0,0.00,-86.99
309,4,Prince George,0,0.00,198.37
309,5,Quesnel,0,0.00,33.97
309,6,Williams Lake,0,0.00,-84.42
309,7,McMahon Gas Plant,0,0.00,76.66
309,8,Kamloops,0,0.00,-109.13
309,9,Castlegar,0,-1.60,-53825.39
309,10,Elkford,0,0.01,-61.04
310,1,Terrace,0,0.01,-0.19
310,2,Vancouver,0,0.00,-117.30
310,3,Mackenzie,0,0.00,-85.62
310,4,Prince George,0,0.01,199.73
310,5,Quesnel,0,0.00,35.34
310,6,Williams Lake,0,0.01,-83.06
310,7,McMahon Gas Plant,0,0.00,78.03
310,8,Kamloops,0,0.01,-107.76
310,9,Castlegar,0,-1.60,-53824.02
310,10,Elkford,0,0.00,-59.68
311,1,Terrace,0,-0.22,-714.42
311,2,Vancouver,0,-0.22,-831.54
311,3,Mackenzie,0,-0.22,-799.85
311,4,Prince George,0,-0.22,-514.50
311,5,Quesnel,0,-0.22,-678.89
311,6,Williams Lake,0,-0.22,-797.29
311,7,McMahon Gas Plant,0,-0.22,-636.21
311,8,Kamloops,0,-0.22,-822.00
311,9,Castlegar,0,-1.82,-54538.25
311,10,Elkford,0,-0.22,-773.91
312,1,Terrace,0,0.00,-1.56
312,2,Vancouver,0,0.00,-118.67
312,3,Mackenzie,0,0.00,-86.99
312,4,Prince George,0,0.00,198.37
312,5,Quesnel,0,0.00,33.97
312,6,Williams Lake,0,0.00,-84.42
312,7,McMahon Gas Plant,0,0.00,76.66
312,8,Kamloops,0,0.00,-109.13
312,9,Castlegar,0,-1.60,-53825.39
312,10,Elkford,0,0.01,-61.04
313,1,Terrace,0,0.00,-6.82
313,2,Vancouver,0,0.01,-123.93
313,3,Mackenzie,0,0.00,-92.25
313,4,Prince George,0,0.00,193.10
313,5,Quesnel,0,0.00,28.71
313,6,Williams Lake,0,0.00,-89.69
313,7,McMahon Gas Plant,0,0.00,71.39
313,8,Kamloops,0,0.00,-114.40
313,9,Castlegar,0,-1.60,-53830.65
313,10,Elkford,0,0.00,-66.31
314,1,Terrace,0,0.01,-0.19
314,2,Vancouver,0,0.00,-117.30
314,3,Mackenzie,0,0.00,-85.62
314,4,Prince George,0,0.01,199.73
314,5,Quesnel,0,0.00,35.34
314,6,Williams Lake,0,0.01,-83.06
314,7,McMahon Gas Plant,0,0.00,78.03
314,8,Kamloops,0,0.01,-107.76
314,9,Castlegar,0,-1.60,-53824.02
314,10,Elkford,0,0.00,-59.68
315,1,Terrace,0,-0.29,-968.40
315,2,Vancouver,0,-0.30,-1085.51
315,3,Mackenzie,0,-0.30,-1053.83
315,4,Prince George,0,-0.29,-768.48
315,5,Quesnel,0,-0.30,-932.87
315,6,Williams Lake,0,-0.29,-1051.27
315,7,McMahon Gas Plant,0,-0.30,-890.19
315,8,Kamloops,0,-0.29,-1075.97
315,9,Castlegar,0,-1.90,-54792.23
315,10,Elkford,0,-0.30,-1027.89
316,1,Terrace,0,-0.14,-479.78
316,2,Vancouver,0,-0.15,-596.90
316,3,Mackenzie,0,-0.15,-565.22
316,4,Prince George,0,-0.14,-279.86
316,5,Quesnel,0,-0.15,-444.26
316,6,Williams Lake,0,-0.14,-562.65
316,7,McMahon Gas Plant,0,-0.15,-401.57
316,8,Kamloops,0,-0.14,-587.36
316,9,Castlegar,0,-1.75,-54303.61
316,10,Elkford,0,-0.15,-539.27
317,1,Terrace,0,0.20,630.46
317,2,Vancouver,0,0.20,513.34
317,3,Mackenzie,0,0.19,545.02
317,4,Prince George,0,0.20,830.38
317,5,Quesnel,0,0.20,665.99
317,6,Williams Lake,0,0.20,547.60
317,7,McMahon Gas Plant,0,0.20,708.68
317,8,Kamloops,0,0.20,522.88
317,9,Castlegar,0,-1.41,-53193.37
317,10,Elkford,0,0.20,570.97
318,1,Terrace,0,0.00,-1.56
318,2,Vancouver,0,0.00,-118.67
318,3,Mackenzie,0,0.00,-86.99
318,4,Prince George,0,0.00,198.37
318,5,Quesnel,0,0.00,33.97
318,6,Williams Lake,0,0.00,-84.42
318,7,McMahon Gas Plant,0,0.00,76.66
318,8,Kamloops,0,0.00,-109.13
318,9,Castlegar,0,-1.60,-53825.39
318,10,Elkford,0,0.01,-61.04
319,1,Terrace,0,0.00,-8.86
319,2,Vancouver,0,0.00,-125.96
319,3,Mackenzie,0,0.00,-94.28
319,4,Prince George,0,0.00,191.06
319,5,Quesnel,0,0.00,26.67
319,6,Williams Lake,0,0.00,-91.72
319,7,McMahon Gas Plant,0,0.00,69.36
319,8,Kamloops,0,0.00,-116.43
319,9,Castlegar,0,-1.60,-53832.69
319,10,Elkford,0,0.00,-68.35
320,1,Terrace,0,0.00,-8.86
320,2,Vancouver,0,0.00,-125.96
320,3,Mackenzie,0,0.00,-94.28
320,4,Prince George,0,0.00,191.06
320,5,Quesnel,0,0.00,26.67
320,6,Williams Lake,0,0.00,-91.72
320,7,McMahon Gas Plant,0,0.00,69.36
320,8,Kamloops,0,0.00,-116.43
320,9,Castlegar,0,-1.60,-53832.69
320,10,Elkford,0,0.00,-68.35
321,1,Terrace,0,0.01,-0.19
321,2,Vancouver,0,0.00,-117.30
321,3,Mackenzie,0,0.00,-85.62
321,4,Prince George,0,0.01,199.73
321,5,Quesnel,0,0.00,35.34
321,6,Williams Lake,0,0.01,-83.06
321,7,McMahon Gas Plant,0,0.00,78.03
321,8,Kamloops,0,0.01,-107.76
321,9,Castlegar,0,-1.60,-53824.02
321,10,Elkford,0,0.00,-59.68
322,1,Terrace,0,0.00,-4.83
322,2,Vancouver,0,0.01,-121.93
322,3,Mackenzie,0,0.00,-90.25
322,4,Prince George,0,0.00,195.09
322,5,Quesnel,0,0.00,30.70
322,6,Williams Lake,0,0.00,-87.69
322,7,McMahon Gas Plant,0,0.00,73.39
322,8,Kamloops,0,0.00,-112.40
322,9,Castlegar,0,-1.60,-53828.66
322,10,Elkford,0,0.00,-64.31
323,1,Terrace,0,-0.05,-166.81
323,2,Vancouver,0,-0.05,-283.93
323,3,Mackenzie,0,-0.05,-252.25
323,4,Prince George,0,-0.05,33.11
323,5,Quesnel,0,-0.05,-131.28
323,6,Williams Lake,0,-0.05,-249.68
323,7,McMahon Gas Plant,0,-0.05,-88.60
323,8,Kamloops,0,-0.05,-274.39
323,9,Castlegar,0,-1.65,-53990.64
323,10,Elkford,0,-0.05,-226.30
324,1,Terrace,0,0.00,-1.56
324,2,Vancouver,0,0.00,-118.67
324,3,Mackenzie,0,0.00,-86.99
324,4,Prince George,0,0.00,198.37
324,5,Quesnel,0,0.00,33.97
324,6,Williams Lake,0,0.00,-84.42
324,7,McMahon Gas Plant,0,0.00,76.66
324,8,Kamloops,0,0.00,-109.13
324,9,Castlegar,0,-1.60,-53825.39
324,10,Elkford,0,0.01,-61.04
325,1,Terrace,0,-0.18,-588.55
325,2,Vancouver,0,-0.18,-705.67
325,3,Mackenzie,0,-0.18,-673.99
325,4,Prince George,0,-0.18,-388.63
325,5,Quesnel,0,-0.18,-553.02
325,6,Williams Lake,0,-0.18,-671.42
